Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Hour
277544,disney charging me for items i do not want/asked for,05-07-2015,5-Jul-15,1900-01-01 04:04:35,Customer Care Call,Mill Creek,Washington,98012,Solved,No,4.0
359345,internet throttling,23-06-2015,23-Jun-15,1900-01-01 16:49:35,Internet,Mill Creek,Washington,98012,Solved,No,16.0
221961,disney - new service (ridiculously inept + not close to the speed told) added and incorrect charges on the first bill - hoping i would not notice,04-07-2015,4-Jul-15,1900-01-01 14:39:40,Customer Care Call,Mill Valley,California,94941,Closed,No,14.0
333619,worst customer service with no resolution,06-10-2015,6-Oct-15,1900-01-01 18:32:17,Customer Care Call,Milpitas,California,95035,Solved,No,18.0
362974,disney,24-06-2015,24-Jun-15,1900-01-01 17:38:10,Customer Care Call,Milpitas,California,95035,Open,No,17.0
362991,disney billing issues,24-06-2015,24-Jun-15,1900-01-01 17:44:30,Customer Care Call,Milpitas,California,95035,Closed,No,17.0
361800,paying for high speed internet and receiving low speeds,24-06-2015,24-Jun-15,1900-01-01 12:57:08,Internet,Milton,Delaware,19968,Open,Yes,12.0
325690,unwilling to provide a refund for charging rent on a modem,06-05-2015,6-May-15,1900-01-01 15:18:48,Customer Care Call,Milton,Vermont,5468,Solved,No,15.0
282824,internet connectivity issues,05-11-2015,5-Nov-15,1900-01-01 01:33:11,Customer Care Call,Milwaukie,Oregon,97222,Solved,No,1.0
358736,disney has raised my bill twice without warning,23-06-2015,23-Jun-15,1900-01-01 14:45:47,Customer Care Call,Minneapolis,Minnesota,55419,Solved,No,14.0
248414,disney business not honoring signed contract,21-04-2015,21-Apr-15,1900-01-01 15:54:00,Customer Care Call,Minnetonka,Minnesota,55435,Closed,No,15.0
271592,transfer of services,05-04-2015,5-Apr-15,1900-01-01 13:18:44,Internet,Miramar,Florida,33025,Solved,No,13.0
338831,disney nightmare,13-06-2015,13-Jun-15,1900-01-01 10:53:23,Internet,Miramar,Florida,33027,Solved,No,10.0
353876,charged erroneous fee on bill,20-06-2015,20-Jun-15,1900-01-01 14:19:44,Customer Care Call,Miramar,Florida,33027,Solved,No,14.0
251622,i need help pleas,23-04-2015,23-Apr-15,1900-01-01 05:10:45,Customer Care Call,Mobile,Alabama,36609,Closed,No,5.0
336981,discriminatory tiered pricing and traffic limitations by disney.,06-12-2015,6-Dec-15,1900-01-01 13:17:37,Internet,Mobile,Alabama,36608,Closed,Yes,13.0
362644,disney thieves,24-06-2015,24-Jun-15,1900-01-01 16:17:31,Internet,Modesto,California,95350,Open,No,16.0
366339,low internet quality,25-06-2015,25-Jun-15,1900-01-01 16:45:36,Customer Care Call,Modesto,California,95355,Open,No,16.0
233894,false advertisement,14-04-2015,14-Apr-15,1900-01-01 09:23:42,Internet,Mokelumne Hill,California,95245,Closed,No,9.0
283148,disney targeted blocking of content,05-11-2015,5-Nov-15,1900-01-01 11:12:44,Internet,Mokena,Illinois,60448,Solved,No,11.0
354707,slow internet / monopoly area,21-06-2015,21-Jun-15,1900-01-01 15:20:59,Customer Care Call,Monmouth Junction,New Jersey,8852,Solved,No,15.0
248868,data cap,21-04-2015,21-Apr-15,1900-01-01 18:48:01,Internet,Monroe,Georgia,30655,Closed,No,18.0
241769,data cap 300gb,17-04-2015,17-Apr-15,1900-01-01 15:05:38,Customer Care Call,Monroe,Louisiana,71201,Closed,No,15.0
361187,disney usage limit,24-06-2015,24-Jun-15,1900-01-01 10:26:50,Internet,Monroe,Louisiana,71201,Solved,No,10.0
367035,disney billing for late payment/disconnect due to their error,25-06-2015,25-Jun-15,1900-01-01 20:40:40,Internet,Monroe,Louisiana,71203,Solved,No,20.0
365393,internet service down,25-06-2015,25-Jun-15,1900-01-01 14:17:07,Customer Care Call,Monroe,New Jersey,8831,Solved,No,14.0
326658,spam,06-06-2015,6-Jun-15,1900-01-01 11:26:31,Customer Care Call,Montclair,New Jersey,7043,Solved,No,11.0
318059,failure to resolve internet outages,06-01-2015,6-Jan-15,1900-01-01 23:37:10,Internet,Monterey,California,93940,Closed,No,23.0
293497,disney internet service that i was never able to use,16-05-2015,16-May-15,1900-01-01 16:13:08,Internet,Montgomery,Illinois,60538,Solved,No,16.0
334592,disney account issues/customer service complaints,06-11-2015,6-Nov-15,1900-01-01 12:17:26,Internet,Montgomery,Illinois,60538,Solved,No,12.0
219305,disney internet,04-06-2015,4-Jun-15,1900-01-01 12:24:25,Customer Care Call,Montverde,Florida,34756,Closed,No,12.0
329291,ads for website,06-08-2015,6-Aug-15,1900-01-01 18:42:26,Customer Care Call,Monument,Colorado,80132,Closed,No,18.0
361310,internet freezing,24-06-2015,24-Jun-15,1900-01-01 10:54:16,Customer Care Call,Morgantown,West Virginia,26508,Solved,No,10.0
292335,unannouced service outage not caused by weather,15-05-2015,15-May-15,1900-01-01 16:04:09,Customer Care Call,Morrisville,Pennsylvania,19067,Solved,No,16.0
370929,disney data cap is bullcrap,28-06-2015,28-Jun-15,1900-01-01 13:37:22,Customer Care Call,Morrow,Georgia,30260,Pending,No,13.0
244444,receiving bill for account that was supposed to be cancelled,20-04-2015,20-Apr-15,1900-01-01 11:46:41,Internet,Morton Grove,Illinois,60053,Closed,Yes,11.0
367029,disney,25-06-2015,25-Jun-15,1900-01-01 20:37:47,Internet,Mounds View,Minnesota,55112,Solved,No,20.0
222424,disney refusing to run lines,04-07-2015,4-Jul-15,1900-01-01 16:57:45,Internet,Mount Airy,Maryland,21771,Closed,No,16.0
225582,disney unreliable speed/ service,04-08-2015,4-Aug-15,1900-01-01 23:36:27,Customer Care Call,Mount Joy,Pennsylvania,17552,Closed,No,23.0
289584,internet service,14-05-2015,14-May-15,1900-01-01 11:52:27,Customer Care Call,Mount Juliet,Tennessee,37122,Solved,No,11.0
298788,internet service,20-05-2015,20-May-15,1900-01-01 11:23:14,Customer Care Call,Mount Juliet,Tennessee,37122,Closed,No,11.0
298793,internet service,20-05-2015,20-May-15,1900-01-01 11:24:39,Internet,Mount Juliet,Tennessee,37122,Solved,No,11.0
360730,disney slow speeds and lying about prices,24-06-2015,24-Jun-15,1900-01-01 01:39:44,Customer Care Call,Mount Juliet,Tennessee,37122,Solved,No,1.0
245317,billing issues,20-04-2015,20-Apr-15,1900-01-01 16:19:26,Internet,Mount Laurel,New Jersey,8054,Closed,No,16.0
367099,unfair disney billing practices,25-06-2015,25-Jun-15,1900-01-01 21:11:31,Internet,Mount Laurel,New Jersey,8054,Open,No,21.0
270193,disney charging me monthly fees for equipment rental when i own the equipment,05-02-2015,5-Feb-15,1900-01-01 16:36:59,Internet,Mount Pleasant,South Carolina,29464,Closed,No,16.0
358657,disney data cap,23-06-2015,23-Jun-15,1900-01-01 14:28:54,Customer Care Call,Mount Pleasant,South Carolina,29466,Solved,No,14.0
219795,disney refusing to provide continued service promised/advertised in writing,04-06-2015,4-Jun-15,1900-01-01 15:09:20,Customer Care Call,Mountain View,California,94040,Closed,No,15.0
257803,required $100 deposit to open an account,26-04-2015,26-Apr-15,1900-01-01 16:01:50,Customer Care Call,Mountain View,California,94040,Closed,No,16.0
265613,disney,29-04-2015,29-Apr-15,1900-01-01 23:06:07,Customer Care Call,Mt. Airy,Maryland,21771,Closed,No,23.0
336745,cap on disney data,06-12-2015,6-Dec-15,1900-01-01 12:05:36,Customer Care Call,Mt. Juliet,Tennessee,37122,Solved,No,12.0
260732,disney internet down since 4/25 with no resolve,28-04-2015,28-Apr-15,1900-01-01 09:35:22,Customer Care Call,Mt. Pleasant,South Carolina,29464,Closed,No,9.0
240017,false charges & refusal to credit,16-04-2015,16-Apr-15,1900-01-01 16:53:02,Customer Care Call,Mt. Plymouth,Florida,32776,Closed,No,16.0
312724,commercials burning data,28-05-2015,28-May-15,1900-01-01 22:19:27,Internet,Murfreesboro,Tennessee,37128,Pending,No,22.0
315373,disney,30-05-2015,30-May-15,1900-01-01 18:59:10,Customer Care Call,Murfreesboro,Tennessee,37129,Pending,No,18.0
318304,disney internet complaint,06-02-2015,6-Feb-15,1900-01-01 10:07:23,Customer Care Call,Murfreesboro,Tennessee,37129,Closed,No,10.0
326309,over charging for internet,06-05-2015,6-May-15,1900-01-01 20:19:51,Customer Care Call,Murfreesboro,Tennessee,37128,Closed,No,20.0
354336,disney data policy and lies,20-06-2015,20-Jun-15,1900-01-01 21:31:57,Customer Care Call,Murfreesboro,Tennessee,37128,Solved,No,21.0
357373,disney/xfinity customer service and billing,23-06-2015,23-Jun-15,1900-01-01 00:03:31,Internet,Murfreesboro,Tennessee,37130,Solved,No,0.0
373211,disney data cap,29-06-2015,29-Jun-15,1900-01-01 17:43:17,Internet,Murfreesboro,Tennessee,37127,Open,No,17.0
360476,throttling bandwidth.,23-06-2015,23-Jun-15,1900-01-01 23:07:54,Customer Care Call,Murfressboro,Tennessee,37129,Solved,Yes,23.0
330284,disney billing,06-09-2015,6-Sep-15,1900-01-01 12:44:05,Internet,Murphys,California,95247,Solved,No,12.0
315456,disney service,30-05-2015,30-May-15,1900-01-01 21:21:41,Internet,Murray,Utah,84123,Open,No,21.0
299334,disney data overage charges,20-05-2015,20-May-15,1900-01-01 14:27:55,Internet,Muscle Shoals,Alabama,35661,Open,No,14.0
244072,dishonest billing practices,20-04-2015,20-Apr-15,1900-01-01 04:28:08,Customer Care Call,Muskegon,Michigan,49441,Closed,No,4.0
260444,dishonest billing practices and lying,27-04-2015,27-Apr-15,1900-01-01 22:30:16,Customer Care Call,Muskegon,Michigan,49441,Closed,No,22.0
338510,disney,06-12-2015,6-Dec-15,1900-01-01 21:51:40,Internet,Muskegon,Michigan,49445,Solved,No,21.0
364033,disney lowering internet speeds on constant basis,25-06-2015,25-Jun-15,1900-01-01 09:54:52,Customer Care Call,Muskegon,Michigan,49442,Solved,No,9.0
352201,disney lies to the customer just to get them off the phone,19-06-2015,19-Jun-15,1900-01-01 15:02:43,Internet,My. Juliet,Tennessee,37122,Solved,No,15.0
363200,internet,24-06-2015,24-Jun-15,1900-01-01 18:57:24,Customer Care Call,Nanticoke,Pennsylvania,18634,Solved,No,18.0
253407,no package/pricing information from disney for san francisco,23-04-2015,23-Apr-15,1900-01-01 17:06:38,Internet,Napa,California,94558,Closed,Yes,17.0
218000,fraudulent charges and poor or no service,04-04-2015,4-Apr-15,1900-01-01 16:23:33,Internet,Naperville,Illinois,60540,Closed,No,16.0
342174,speed for internet nowhere close to claims,15-06-2015,15-Jun-15,1900-01-01 19:21:52,Internet,Naperville,Illinois,60564,Solved,No,19.0
224670,disney took my account info,04-08-2015,4-Aug-15,1900-01-01 16:02:43,Internet,Naples,Florida,34102,Closed,No,16.0
234527,unreliable internet service,14-04-2015,14-Apr-15,1900-01-01 12:48:34,Internet,Naples,Florida,34119,Closed,No,12.0
223053,disney caught in 3 lies,04-07-2015,4-Jul-15,1900-01-01 22:13:21,Internet,Naples,Florida,34113,Closed,No,22.0
257986,no bill,26-04-2015,26-Apr-15,1900-01-01 20:04:51,Customer Care Call,Naples,Florida,34119,Closed,No,20.0
309173,bait and switch product offerings for internet blast service,27-05-2015,27-May-15,1900-01-01 12:45:20,Customer Care Call,Naples,Florida,34104,Solved,No,12.0
324913,disney charges modem rental but modem was returned 3 years ago,06-05-2015,6-May-15,1900-01-01 10:51:32,Internet,Naples,Florida,34102,Solved,No,10.0
334798,disney internet,06-11-2015,6-Nov-15,1900-01-01 13:17:55,Internet,Naples,Florida,34117,Solved,No,13.0
349460,disney bundle availability complaint,18-06-2015,18-Jun-15,1900-01-01 15:23:27,Customer Care Call,Naples,Florida,34113,Open,Yes,15.0
217806,disney connection issues,04-04-2015,4-Apr-15,1900-01-01 13:43:01,Internet,Nashville,Tennessee,37221,Closed,No,13.0
224049,unauthorized change in charges,04-08-2015,4-Aug-15,1900-01-01 13:22:50,Internet,Nashville,Tennessee,37220,Closed,No,13.0
237368,availabilty,15-04-2015,15-Apr-15,1900-01-01 14:54:59,Internet,Nashville,Tennessee,37210,Closed,No,14.0
243615,data allowance,19-04-2015,19-Apr-15,1900-01-01 12:55:40,Customer Care Call,Nashville,Tennessee,37211,Closed,No,12.0
273991,disney billing issues,05-05-2015,5-May-15,1900-01-01 14:29:17,Customer Care Call,Nashville,Tennessee,37212,Closed,No,14.0
293999,disney data usage - deceptive practice,17-05-2015,17-May-15,1900-01-01 13:44:47,Customer Care Call,Nashville,Tennessee,37208,Solved,No,13.0
294329,disney's data cap,18-05-2015,18-May-15,1900-01-01 07:54:39,Internet,Nashville,Tennessee,37221,Pending,No,7.0
325552,disney attempting to circumvent net neutrality policies,06-05-2015,6-May-15,1900-01-01 14:33:12,Customer Care Call,Nashville,Tennessee,37204,Solved,Yes,14.0
337027,disney data cap,06-12-2015,6-Dec-15,1900-01-01 13:31:47,Customer Care Call,Nashville,Tennessee,37214,Solved,No,13.0
341949,disney downgraded service with no notification,15-06-2015,15-Jun-15,1900-01-01 17:38:24,Customer Care Call,Nashville,Tennessee,37207,Closed,No,17.0
345677,disney internet,17-06-2015,17-Jun-15,1900-01-01 13:30:10,Customer Care Call,Nashville,Tennessee,37212,Open,No,13.0
347734,disney data caps in currently uncompetitive nashville market,18-06-2015,18-Jun-15,1900-01-01 00:31:29,Customer Care Call,Nashville,Tennessee,37211,Open,No,0.0
355447,disney- not responsive to multiple requests for service,22-06-2015,22-Jun-15,1900-01-01 11:41:30,Customer Care Call,Nashville,Tennessee,37221,Solved,No,11.0
360239,disney is stealing from me,23-06-2015,23-Jun-15,1900-01-01 21:45:51,Customer Care Call,Nashville,Tennessee,37211,Solved,No,21.0
358345,disney horrible service,23-06-2015,23-Jun-15,1900-01-01 13:30:08,Internet,Nashville,Tennessee,37207,Solved,No,13.0
363629,intermittent drops of service,24-06-2015,24-Jun-15,1900-01-01 22:37:51,Customer Care Call,Nashville,Tennessee,37207,Open,No,22.0
360837,overage charges,24-06-2015,24-Jun-15,1900-01-01 04:31:16,Internet,Nashville,Tennessee,37206,Solved,No,4.0
362276,disney refund,24-06-2015,24-Jun-15,1900-01-01 14:59:08,Internet,Nashville,Tennessee,37211,Solved,No,14.0
362982,disney speeds not as advertised,24-06-2015,24-Jun-15,1900-01-01 17:41:59,Customer Care Call,Nashville,Tennessee,37203,Open,No,17.0
368055,disney data cap,26-06-2015,26-Jun-15,1900-01-01 12:41:14,Customer Care Call,Nashville,Tennessee,37209,Pending,No,12.0
376303,disney internet,30-06-2015,30-Jun-15,1900-01-01 23:08:15,Customer Care Call,Nashville,Tennessee,37217,Open,No,23.0
293734,lost internet service,16-05-2015,16-May-15,1900-01-01 21:46:00,Internet,Naugatuck,Connecticut,6770,Open,No,21.0
245435,low wifi,20-04-2015,20-Apr-15,1900-01-01 16:55:42,Internet,New Bedford,Massachusetts,2745,Closed,No,16.0
289153,issue with internet speed,14-05-2015,14-May-15,1900-01-01 07:12:34,Customer Care Call,New Bedford,Massachusetts,2745,Solved,No,7.0
337555,disney internet complaint,06-12-2015,6-Dec-15,1900-01-01 16:13:39,Customer Care Call,New Bedford,Massachusetts,2741,Open,Yes,16.0
257189,internet problems,25-04-2015,25-Apr-15,1900-01-01 17:30:54,Internet,New Buffalo,Michigan,49117,Closed,No,17.0
256792,disney service problems for months; charging without fixng the issue,25-04-2015,25-Apr-15,1900-01-01 11:34:25,Internet,New Haven,Connecticut,6512,Closed,No,11.0
352910,horrible customer service; could not help me - lied to by supervisor,19-06-2015,19-Jun-15,1900-01-01 18:22:46,Customer Care Call,New Haven,Connecticut,6511,Solved,No,18.0
352186,disney false advertising,19-06-2015,19-Jun-15,1900-01-01 14:59:01,Internet,New Hudson,Michigan,48165,Solved,No,14.0
260134,disney business internet,27-04-2015,27-Apr-15,1900-01-01 19:34:07,Customer Care Call,New Palestine,Indiana,46163,Closed,No,19.0
212228,disney lied about pricing and installation,04-01-2015,4-Jan-15,1900-01-01 14:29:41,Customer Care Call,Newark,California,94560,Closed,No,14.0
358644,disney- unfair pricing tactics,23-06-2015,23-Jun-15,1900-01-01 14:27:21,Internet,Newark,California,94560,Solved,No,14.0
337000,overcharges,06-12-2015,6-Dec-15,1900-01-01 13:26:23,Internet,Newark,Delaware,19713,Solved,No,13.0
360928,disney is a monopoly,24-06-2015,24-Jun-15,1900-01-01 08:25:27,Internet,Newburyport,Massachusetts,1950,Solved,No,8.0
267727,disney is cheating me,30-04-2015,30-Apr-15,1900-01-01 22:43:47,Internet,Newcastle,Washington,98059,Closed,No,22.0
212595,overcharged,04-01-2015,4-Jan-15,1900-01-01 16:23:47,Internet,Newman,California,95360,Closed,No,16.0
218108,disney business phone/internet contract disagreement,04-04-2015,4-Apr-15,1900-01-01 18:39:55,Internet,Newnan,Georgia,30265,Closed,No,18.0
234888,unable to cancel disney service,14-04-2015,14-Apr-15,1900-01-01 14:22:59,Customer Care Call,Newtown,Pennsylvania,18940,Closed,No,14.0
353376,misleading information regarding contract leads to $200 unresolved early term fee,19-06-2015,19-Jun-15,1900-01-01 23:39:55,Internet,Nicholls,Georgia,31554,Closed,No,23.0
337050,disney issues,06-12-2015,6-Dec-15,1900-01-01 13:35:00,Internet,Noblesville,Indiana,46062,Solved,No,13.0
340657,internet down,15-06-2015,15-Jun-15,1900-01-01 11:03:49,Internet,Norcross,Georgia,30092,Solved,No,11.0
375155,disney failure of service,30-06-2015,30-Jun-15,1900-01-01 15:19:55,Internet,Norcross,Georgia,30093,Open,No,15.0
370502,disney throttling my internet connection,27-06-2015,27-Jun-15,1900-01-01 20:17:48,Customer Care Call,Norristown,Pennsylvania,19401,Pending,No,20.0
250239,billing/service issues,22-04-2015,22-Apr-15,1900-01-01 13:49:03,Customer Care Call,North Augusta,South Carolina,29841,Closed,No,13.0
370575,10 days no service - 12 appointments disney hasn't shown up - disney has not fixed home infinity x1 - in 10 days- cannot make 911 calls,27-06-2015,27-Jun-15,1900-01-01 21:42:03,Customer Care Call,North Charleston,South Carolina,29406,Open,No,21.0
329597,internet outages,06-08-2015,6-Aug-15,1900-01-01 21:22:53,Customer Care Call,North Dartmouth,Massachusetts,2747,Solved,No,21.0
270762,high speed internet awful,05-03-2015,5-Mar-15,1900-01-01 18:20:41,Customer Care Call,North Dinwiddie,Virginia,23803,Closed,No,18.0
358157,disney failing still,23-06-2015,23-Jun-15,1900-01-01 12:41:20,Internet,North Fort Myers,Florida,33917,Closed,No,12.0
369686,the worst customer service team and negative outlook on customers!!!,27-06-2015,27-Jun-15,1900-01-01 09:35:08,Internet,North Fort Myers,Florida,33917,Solved,No,9.0
211478,disney,04-01-2015,4-Jan-15,1900-01-01 10:47:35,Internet,North Huntingdon,Pennsylvania,15642,Closed,No,10.0
337767,disney/xfinity,06-12-2015,6-Dec-15,1900-01-01 16:38:27,Internet,North Little Rock,Arkansas,72114,Solved,No,16.0
305998,internet problems,25-05-2015,25-May-15,1900-01-01 15:52:34,Customer Care Call,North Miami,Florida,33181,Solved,No,15.0
224074,improper billing,04-08-2015,4-Aug-15,1900-01-01 13:30:03,Internet,North Miami Beach,Florida,33162,Closed,No,13.0
373161,internet being slowed.,29-06-2015,29-Jun-15,1900-01-01 17:28:32,Internet,North Miami Beach,Florida,33162,Pending,No,17.0
309939,spotty service business class internet,27-05-2015,27-May-15,1900-01-01 16:55:53,Internet,North Miami Beach Fl,Florida,33162,Solved,No,16.0
295439,bundled cable and internet,18-05-2015,18-May-15,1900-01-01 16:13:43,Internet,North Port,Florida,34286,Solved,No,16.0
228818,disney dishonest marketing scheme,04-10-2015,4-Oct-15,1900-01-01 13:15:13,Internet,North Wales,Pennsylvania,19454,Closed,Yes,13.0
365088,internet speed,25-06-2015,25-Jun-15,1900-01-01 13:29:20,Internet,Northville,Michigan,48168,Pending,No,13.0
